      6061 3.030500e-02     1.96008541898756938e+01
      6081 3.040500e-02     1.95526579880480114e+01
      6101 3.050500e-02     1.95031457725420800e+01
      6121 3.060500e-02     1.94112711685262518e+01
      6141 3.070500e-02     1.94495330660020613e+01
      6161 3.080500e-02     1.95234679711988051e+01
      6181 3.090500e-02     1.95515977545236161e+01
      6201 3.100500e-02     1.95411188364930446e+01
      6221 3.110500e-02     1.94964342455569195e+01
      6241 3.120500e-02     1.95471053141953028e+01
      6261 3.130500e-02     1.95742751399745210e+01
      6281 3.140500e-02     1.95412065248755056e+01
      6301 3.150500e-02     1.94975373547572310e+01
      6321 3.160500e-02     1.94786607485446375e+01
      6341 3.170500e-02     1.94609420317063773e+01
      6361 3.180500e-02     1.95265729564880708e+01
      6381 3.190500e-02     1.96133110359518632e+01
      6401 3.200500e-02     1.95935215936494629e+01
      6421 3.210500e-02     1.95330425076550540e+01
      6441 3.220500e-02     1.95187071564258261e+01
      6461 3.230500e-02     1.95275146314806740e+01
      6481 3.240500e-02     1.95771480243646820e+01
      6501 3.250500e-02     1.95941051460826365e+01
      6521 3.260500e-02     1.95756717234131941e+01
      6541 3.270500e-02     1.95530472126593082e+01
      6561 3.280500e-02     1.95397298871657803e+01
      6581 3.290500e-02     1.95501260006324458e+01
      6601 3.300500e-02     1.95875513716452687e+01
      6621 3.310500e-02     1.95968817067499685e+01
      6641 3.320500e-02     1.95886072838829612e+01
      6661 3.330500e-02     1.95707614748501406e+01
      6681 3.340500e-02     1.96007822766248658e+01
      6701 3.350500e-02     1.96555772495581955e+01
      6721 3.360500e-02     1.96562663613839739e+01
      6741 3.370500e-02     1.96373833800630386e+01
      6761 3.380500e-02     1.96534995888903588e+01
      6781 3.390500e-02     1.96820957942006167e+01
      6801 3.400500e-02     1.96901307702059896e+01
      6821 3.410500e-02     1.96771618860490705e+01
      6841 3.420500e-02     1.96582368884717376e+01
      6861 3.430500e-02     1.96656638991962112e+01
      6881 3.440500e-02     1.96818082177702536e+01
      6901 3.450500e-02     1.97006549111416618e+01
      6921 3.460500e-02     1.97080142188454879e+01
      6941 3.470500e-02     1.97095373985928362e+01
      6961 3.480500e-02     1.97232327874394322e+01
      6981 3.490500e-02     1.97452524511717478e+01
      7001 3.500500e-02     1.97649758170426537e+01
      7021 3.510500e-02     1.97905627308346048e+01
      7041 3.520500e-02     1.98217020229039953e+01
      7061 3.530500e-02     1.98459835819982295e+01
      7081 3.540500e-02     1.98531609611038817e+01
      7101 3.550500e-02     1.98401702369100050e+01
      7121 3.560500e-02     1.98336855470842117e+01
      7141 3.570500e-02     1.98353763836029593e+01
      7161 3.580500e-02     1.98522320762264499e+01
      7181 3.590500e-02     1.98537265624441055e+01
      7201 3.600500e-02     1.98301978127699243e+01
      7221 3.610500e-02     1.98002220542179046e+01
      7241 3.620500e-02     1.97734580490248142e+01
      7261 3.630500e-02     1.97564048801524770e+01
      7281 3.640500e-02     1.97544594790836321e+01
      7301 3.650500e-02     1.97355167656299102e+01
      7321 3.660500e-02     1.97052918943353426e+01
      7341 3.670500e-02     1.96685556175193774e+01
      7361 3.680500e-02     1.96348805961003201e+01
      7381 3.690500e-02     1.96142360210715978e+01
      7401 3.700500e-02     1.96008501044160610e+01
      7421 3.710500e-02     1.95863283825135461e+01
      7441 3.720500e-02     1.95640309528845222e+01
      7461 3.730500e-02     1.95370636500802455e+01
      7481 3.740500e-02     1.95026894621085098e+01
      7501 3.750500e-02     1.94716054587662626e+01
      7521 3.760500e-02     1.94507497832467742e+01
      7541 3.770500e-02     1.94344046986063894e+01
      7561 3.780500e-02     1.94110605990687652e+01
      7581 3.790500e-02     1.93944809921266490e+01
      7601 3.800500e-02     1.93784753475543745e+01
      7621 3.810500e-02     1.93606045542432348e+01
      7641 3.820500e-02     1.93488733975307667e+01
      7661 3.830500e-02     1.93445447807529582e+01
      7681 3.840500e-02     1.93415255615816903e+01
      7701 3.850500e-02     1.93316997812619817e+01
