x-coordinate,y-coordinate
7.880810766755785846e-03,-3.951637419040821171e-03
7.949744155804046655e-03,-3.991441327703349785e-03
8.018677665759822368e-03,-4.031245028453502716e-03
8.087613562574529069e-03,-4.071044584549909570e-03
8.156551298413994636e-03,-4.110840972657026256e-03
8.225487045651095827e-03,-4.150640823298682412e-03
8.294416049052772896e-03,-4.190452207056957409e-03
8.363364695516571287e-03,-4.230229828012362948e-03
8.432317119300669975e-03,-4.270001114378690378e-03
8.501079984744763091e-03,-4.310098368219721261e-03
8.569784261812313578e-03,-4.350296474359085890e-03
8.638663876090696067e-03,-4.390193383878765281e-03
8.707509447364853925e-03,-4.430149003226420412e-03
8.776293509246798491e-03,-4.470210455877510723e-03
8.845124768494003892e-03,-4.510190727739811847e-03
8.913993479882127355e-03,-4.550106412781353311e-03
8.982877620948325967e-03,-4.589995538793490218e-03
9.051788768759659945e-03,-4.629838001342013142e-03
9.120793359196441991e-03,-4.669518249940783454e-03
9.189810806672880916e-03,-4.709176240911770381e-03
9.258721601376120047e-03,-4.749019308688512409e-03
9.327541837397394439e-03,-4.789018699853162322e-03
9.396388960822626632e-03,-4.828971444559477383e-03
9.465339769921215021e-03,-4.868745209270081142e-03
9.534296094233144989e-03,-4.908509449242264185e-03
9.603239006081927889e-03,-4.948296824073348220e-03
9.672189579824734540e-03,-4.988070960087220493e-03
9.741140121243677119e-03,-5.027845153721286972e-03
9.810086950629045080e-03,-5.067625773641356787e-03
9.879032450346991734e-03,-5.107408701091651661e-03
9.947982027351150169e-03,-5.147184561412858871e-03
1.001693220700634879e-02,-5.186959376592162503e-03
1.008588099722602070e-02,-5.226736600517678175e-03
1.015483418985814457e-02,-5.266506194352149617e-03
1.022378006446981839e-02,-5.306288469220912275e-03
1.029271608757665116e-02,-5.346087816276586489e-03
1.036166398064740195e-02,-5.385866593294105255e-03
1.043061672358130097e-02,-5.425636966597250331e-03
1.049956446682038039e-02,-5.465416005207470590e-03
1.056851248042964785e-02,-5.505194575227269176e-03
1.063746108415434231e-02,-5.544972122496450058e-03
1.070640942598236403e-02,-5.584750123667575616e-03
1.077535817281620976e-02,-5.624527422896079959e-03
1.084430552672102643e-02,-5.664307136307616605e-03
1.091325071383403116e-02,-5.704090605194805062e-03
1.098219570307381980e-02,-5.743874417129905645e-03
1.105114227874742262e-02,-5.783655479111037695e-03
1.112008749000473022e-02,-5.823438906217389549e-03
1.118902697456590836e-02,-5.863232259768852601e-03
1.125797983736503277e-02,-5.903002418817566641e-03
1.132694347014386212e-02,-5.942753905393822686e-03
5.198413192190000278e-04,8.999999999999999754e-04
5.191455320505267276e-04,9.793792424181088641e-04
5.187331549975706139e-04,1.058761353219699660e-03
5.184942467394947074e-04,1.138144304720647591e-03
5.183599123686036562e-04,1.217527271214157401e-03
5.182855062937832130e-04,1.296910385812751398e-03
5.182437678411776216e-04,1.376293529204781129e-03
5.208117210605394407e-04,8.320139765009618420e-04
5.223136180574864274e-04,7.640333058204157660e-04
5.246125598760166802e-04,6.960749204227140424e-04
5.284162818527798075e-04,6.281744622504387794e-04
5.353634779350938079e-04,5.605233224852834316e-04
5.494526296316619906e-04,4.939837344149817676e-04
5.734177810827480702e-04,4.303308254226872131e-04
6.059588644027251534e-04,3.706042021545628016e-04
6.400495697274386853e-04,3.117483123618202583e-04
6.786611659407608063e-04,2.557606302153262183e-04
7.255914267490992057e-04,2.065364007604508962e-04
7.787249696840529501e-04,1.640966359743066874e-04
8.349006857051448653e-04,1.257743760879780808e-04
8.922430795845966460e-04,8.923655710162825419e-05
9.501665520677912312e-04,5.362709818038119701e-05
1.008424389217458996e-03,1.857834686303155020e-05
1.066906946189200619e-03,-1.609413629428740541e-05
1.125533878299999962e-03,-5.051815651300000206e-05
1.194290124704101407e-03,-9.062771132129884464e-05
1.263121789487351007e-03,-1.306074058381565429e-04
1.331999314747828221e-03,-1.705077893455406439e-04
1.400903094608252873e-03,-2.103629657406573279e-04
1.469819928021727420e-03,-2.501955385558238916e-04
1.538745902825661670e-03,-2.900122750989954780e-04
1.607676834338371335e-03,-3.298204416961294703e-04
1.676607911694199616e-03,-3.696283532757262103e-04
1.745540769052920374e-03,-4.094331813131341655e-04
1.814475608826671875e-03,-4.492345771109101829e-04
1.883410832988318805e-03,-4.890353068824915012e-04
1.952346894380158895e-03,-5.288345864538883260e-04
2.021282793004574013e-03,-5.686341480085476286e-04
2.090217329432300566e-03,-6.084360689022532201e-04
2.159152638425580317e-03,-6.482366516995204716e-04
2.228088879922176385e-03,-6.880356193813071293e-04
2.297025033626927046e-03,-7.278347391045890662e-04
2.365961477565978275e-03,-7.676333561408046598e-04
2.434897102045420394e-03,-8.074333924981601457e-04
2.503831309937562793e-03,-8.472358824006196972e-04
2.572766795026632403e-03,-8.870361601684274670e-04
2.641703579171852858e-03,-9.268341879535330237e-04
2.710639902782067349e-03,-9.666330133981023429e-04
2.779574380797356688e-03,-1.006435035420814687e-03
2.848508736138466186e-03,-1.046237269930005856e-03
2.917444652143204396e-03,-1.086036801385902159e-03
2.986380849615244328e-03,-1.125835845336393710e-03
3.055315989076893592e-03,-1.165636721771005002e-03
3.124250432099870065e-03,-1.205438804438107572e-03
3.193186524347435464e-03,-1.245238030594142094e-03
3.262122414879759132e-03,-1.285037606157470296e-03
3.331057276482179280e-03,-1.324838963865224671e-03
3.399993825742629247e-03,-1.364637398418713093e-03
3.468930170676408180e-03,-1.404436186918834803e-03
3.537865494388199063e-03,-1.444236744251967781e-03
3.606802342846366846e-03,-1.484034660518516579e-03
3.675739658626777599e-03,-1.523831767444956990e-03
3.744675236768021248e-03,-1.563631884086739586e-03
3.813608122761625533e-03,-1.603436663327132555e-03
3.882542287212035082e-03,-1.643239228306852054e-03
3.951479165035081016e-03,-1.683037093860802018e-03
4.020415910916372119e-03,-1.722835187904090976e-03
4.089351235216718249e-03,-1.762635744186364685e-03
4.158286487315206170e-03,-1.802436425545743534e-03
4.227223658946890547e-03,-1.842233782131236057e-03
4.296158684202154576e-03,-1.882034856283313880e-03
4.365092598725875406e-03,-1.921837854242098523e-03
4.434030026914516885e-03,-1.961634766372361699e-03
4.502965908590717686e-03,-2.001434357167634730e-03
4.571900006254746122e-03,-2.041237038010458062e-03
4.640836154114695578e-03,-2.081036167869130572e-03
4.709771419283636205e-03,-2.120836826575598407e-03
4.778706380517255478e-03,-2.160638011705662363e-03
4.847643236852158984e-03,-2.200435914440935451e-03
4.916577622756616341e-03,-2.240238095939049105e-03
4.985511455948343947e-03,-2.280041234715088523e-03
5.054448676233148051e-03,-2.319838507007533461e-03
5.123384041868288274e-03,-2.359638991603692226e-03
5.192317692709299756e-03,-2.399442446324627325e-03
5.261253228277548363e-03,-2.439242636725662099e-03
5.330190782304711737e-03,-2.479039330937992877e-03
5.182203954276007199e-04,1.455676664846216424e-03
5.182079233204110345e-04,1.535059808390134206e-03
5.182010740146828724e-04,1.614442952744636660e-03
5.181970262742857788e-04,1.693826096259983330e-03
5.181944100399026726e-04,1.773209240246368355e-03
5.181924522632229673e-04,1.852592384247026686e-03
5.181901748934134152e-04,1.931975528169222172e-03
5.181874092367081373e-04,2.011358672107216652e-03
5.181852375463632220e-04,2.090741816061265131e-03
5.181832678918562359e-04,2.170124960017599108e-03
5.181812276238388767e-04,2.249508103973381443e-03
5.181797745177212393e-04,2.328891247941334165e-03
5.181784584280285004e-04,2.408274391912839166e-03
5.181771056016340818e-04,2.487657535882940776e-03
5.181763210937858580e-04,2.567040679860372460e-03
5.181757415197817259e-04,2.646423823840541104e-03
5.181750466495568894e-04,2.725806967819172782e-03
5.181743684468083713e-04,2.805190111798003955e-03
5.181736946400642470e-04,2.884573255776975206e-03
5.181730231389613693e-04,2.963956399755880104e-03
5.181723791600599148e-04,3.043339543734910769e-03
5.181716071551596952e-04,3.122722687713409308e-03
5.181710013862702181e-04,3.202105831692609109e-03
5.181710289999775457e-04,3.281488975674495562e-03
5.181707599785258375e-04,3.360872119655124342e-03
5.181699816567319952e-04,3.440255263633599896e-03
5.181693140832011437e-04,3.519638407612547294e-03
5.181685848903556067e-04,3.599021551591209331e-03
5.181679822589318942e-04,3.678404695570442959e-03
5.181679416311387723e-04,3.757787839552101296e-03
5.181680457682715001e-04,3.837170983534064512e-03
5.181679877446900093e-04,3.916554127515864230e-03
5.181678939781320147e-04,3.995937271498007856e-03
5.181683921439038864e-04,4.075320415477784453e-03
5.181690368796259454e-04,4.154703559456716239e-03
5.181690255217660888e-04,4.234086703438329907e-03
5.181690684409924214e-04,4.313469847420963593e-03
5.181689298338749928e-04,4.392852991401892913e-03
5.181681709433418959e-04,4.472236135380489898e-03
5.181680094380744029e-04,4.551619279361348094e-03
5.181679101262880692e-04,4.631002423343082326e-03
5.181670995557829300e-04,4.710385567322017582e-03
5.181673503575234168e-04,4.789768711300197365e-03
5.181680681730768331e-04,4.869151855279942737e-03
5.181680041987721383e-04,4.948534999261816614e-03
5.181682790739732978e-04,5.027918143243068592e-03
5.181692595641804438e-04,5.107301287219318496e-03
5.181706226362182803e-04,5.186684431189364161e-03
5.181719801519734693e-04,5.266067575159462735e-03
5.181733438939447071e-04,5.345450719129589932e-03
5.181747147724367029e-04,5.424833863099561004e-03
5.181756669540168135e-04,5.504217007075731111e-03
5.181760474930006011e-04,5.583600151056716809e-03
5.181760185856641157e-04,5.662983295038515226e-03
5.181759775914898062e-04,5.742366439020355276e-03
5.181760146222636528e-04,5.821749583002027058e-03
5.181760185757605794e-04,5.901132726983772565e-03
5.181758943297343515e-04,5.980515870966057572e-03
5.181761784360721995e-04,6.059899014946624335e-03
5.181769141617802036e-04,6.139282158925276831e-03
5.181770910989958422e-04,6.218665302906282479e-03
5.181769775257217929e-04,6.298048446888566618e-03
5.181769975208306601e-04,6.377431590870251410e-03
5.181769861764639164e-04,6.456814734851875487e-03
5.181770353693572733e-04,6.536197878833921969e-03
5.181770319924557588e-04,6.615581022815662272e-03
5.181765123916044812e-04,6.694964166795239376e-03
5.181756578633790657e-04,6.774347310773388801e-03
5.181750236774799578e-04,6.853730454752475845e-03
5.181750596178324314e-04,6.933113598734470286e-03
5.181747487808783820e-04,7.012496742714723931e-03
5.181740238315761873e-04,7.091879886693485714e-03
5.181741081757300273e-04,7.171263030676592980e-03
5.181735584886644139e-04,7.250646174652939160e-03
5.181720708435665936e-04,7.330029318622363795e-03
5.181712872176248968e-04,7.409412462599943364e-03
5.181706816820093233e-04,7.488795606580025271e-03
5.181700145309650618e-04,7.568178750558765371e-03
5.181699205246106032e-04,7.647561894540241129e-03
5.181700545723938933e-04,7.726945038522136690e-03
5.181700031102738462e-04,7.806328182503998424e-03
5.181698240315504248e-04,7.885711326487104822e-03
5.181705062171556306e-04,7.965094470463575035e-03
5.181720081336243199e-04,8.044477614432336138e-03
5.181733388099153724e-04,8.123860758401350510e-03
5.181747866657181786e-04,8.203243902376353147e-03
5.181760188528669337e-04,8.282627046343141869e-03
5.166774952103529760e-04,2.876347125077499678e-02
5.166551726205686427e-04,2.884285439161669504e-02
5.166322784256315590e-04,2.892223753229829566e-02
5.166091235558242225e-04,2.900162067290706566e-02
5.165846445385999545e-04,2.908100381310808197e-02
5.165589392969665650e-04,2.916038695293197980e-02
5.165330768451519960e-04,2.923977009270512656e-02
5.165059108512175864e-04,2.931915323203142590e-02
5.164775218809741948e-04,2.939853637094092323e-02
5.164493300394974555e-04,2.947791950991806784e-02
5.164212135395270789e-04,2.955730264891665016e-02
5.163930867991739417e-04,2.963668578791846947e-02
5.163653670942794198e-04,2.971606892707155667e-02
5.163387913867202366e-04,2.979545206656698114e-02
5.163127235863512092e-04,2.987483520630293196e-02
5.162858948032646948e-04,2.995421834587404936e-02
5.162590731610740193e-04,3.003360148481534070e-02
5.162288170874361004e-04,3.011298462357948208e-02
5.161971331850933025e-04,3.019236776299650399e-02
5.161947438728493702e-04,3.027175090278506550e-02
5.162155790482296025e-04,3.035113404725599609e-02
5.162416300969058236e-04,3.043051719082025958e-02
5.163171681550110439e-04,3.050990029398943995e-02
5.163197558494984430e-04,3.058928346132518822e-02
5.161917774814002696e-04,3.066866666877245476e-02
5.164329233435878321e-04,3.074804923676893731e-02
5.167587982501267805e-04,3.082743161314783348e-02
5.166253703025056130e-04,3.090681466409914493e-02
5.166197501536714479e-04,3.098619778351982892e-02
5.169035352538572763e-04,3.106558056253829608e-02
5.171995833362046232e-04,3.114496316979471768e-02
5.173099402510323913e-04,3.122434629775202447e-02
5.175053670692516487e-04,3.130372907559178519e-02
5.180149989433011429e-04,3.138311070362943128e-02
5.182316491185377490e-04,3.146249323343423832e-02
5.181670568827459510e-04,3.154187662687536753e-02
5.181604640893727656e-04,3.162125976228420676e-02
5.181677646398864974e-04,3.170064286587286062e-02
5.181646832270553294e-04,3.178002602793604525e-02
5.181662587340373676e-04,3.185940917099853997e-02
5.181680369536281489e-04,3.193879231220605325e-02
5.181694213652856184e-04,3.201817545746805938e-02
5.181721840199297316e-04,3.209755860131553729e-02
5.181749293273562153e-04,3.217694174506342125e-02
5.181776999516637776e-04,3.225632488908845852e-02
5.181810781926115021e-04,3.233570803299086471e-02
5.181846170595721512e-04,3.241509117688130132e-02
5.181876964636090380e-04,3.249447432081065817e-02
5.181897252938130272e-04,3.257385746476729876e-02
5.181903052487390159e-04,3.265324060874450623e-02
5.181897895489980758e-04,3.273262375272842362e-02
5.181884513812914407e-04,3.281200689669938608e-02
5.181859372243429471e-04,3.289139004064013660e-02
5.181833213746889818e-04,3.297077318457881934e-02
5.181813812573493041e-04,3.305015632853713220e-02
5.181793247930247372e-04,3.312953947249292624e-02
5.181775075829669593e-04,3.320892261645296689e-02
5.181762242328116471e-04,3.328830576042467182e-02
5.181748522161122843e-04,3.336768890439488489e-02
5.181736615457446446e-04,3.344707204836745718e-02
5.181730462584045781e-04,3.352645519234719040e-02
5.181729288456821299e-04,3.360583833632878326e-02
5.181730505417008435e-04,3.368522148031082020e-02
5.181730361915690836e-04,3.376460462429257264e-02
5.181725147984351208e-04,3.384398776827213240e-02
5.181716632178437042e-04,3.392337091225033907e-02
5.181710244571184013e-04,3.400275405622942004e-02
5.181710736112063193e-04,3.408213720021110310e-02
5.181707244041448314e-04,3.416152034419211309e-02
5.181700091882731696e-04,3.424090348817065282e-02
5.181705467616262977e-04,3.432028663214906072e-02
5.181711310964146446e-04,3.439966977612934212e-02
5.181710097322774801e-04,3.447905292011138600e-02
5.181709726870622774e-04,3.455843606409323560e-02
5.181710095860194744e-04,3.463781920807491171e-02
5.181710004275953468e-04,3.471720235205669886e-02
5.181709981166393413e-04,3.479658549603848600e-02
5.181710006965731122e-04,3.487596864002023844e-02
5.181710000110883486e-04,3.495535178400199783e-02
5.181709998706412329e-04,3.503473492798375027e-02
5.181710000509770139e-04,3.511411807196552354e-02
5.181709999993593411e-04,3.519350121594728292e-02
5.181709999884304748e-04,3.527288435992905619e-02
5.181710000110751214e-04,3.535226750391081557e-02
5.181709999983117850e-04,3.543165064789258190e-02
5.181709999614722215e-04,3.551103379187433434e-02
5.181710001083656781e-04,3.559041693585610761e-02
5.181709999618053968e-04,3.566980007983790169e-02
5.181709994811846453e-04,3.574918322381967495e-02
5.181710015686611043e-04,3.582856636780142739e-02
5.180774780273638205e-04,2.217467046031055405e-02
5.180686981008885122e-04,2.225405360380732292e-02
5.180604431259017324e-04,2.233343674735981110e-02
5.180523976701936154e-04,2.241281989093345597e-02
5.180436691141446660e-04,2.249220303443539432e-02
5.180350366272320865e-04,2.257158617794877836e-02
5.180261670592040254e-04,2.265096932143407030e-02
5.180167200361994418e-04,2.273035246485406724e-02
5.180079395201574351e-04,2.280973560835070080e-02
5.179990549364911186e-04,2.288911875183347391e-02
5.179889878405330482e-04,2.296850189517740670e-02
5.179787882496739680e-04,2.304788503850496717e-02
5.179688931236722934e-04,2.312726818187006705e-02
5.179589408621920873e-04,2.320665132522851601e-02
5.179480713534184624e-04,2.328603446846490982e-02
5.179363366533116554e-04,2.336541761158093117e-02
5.179242887649136836e-04,2.344480075464831087e-02
5.179123054846336126e-04,2.352418389772560625e-02
5.179001393951560743e-04,2.360356704077489973e-02
5.178874421076740077e-04,2.368295018374133587e-02
5.178743154952293159e-04,2.376233332663849063e-02
5.178606755635767377e-04,2.384171646944801409e-02
5.178465954926738096e-04,2.392109961218112993e-02
5.178326172548541884e-04,2.400048275493287669e-02
5.178183908116266261e-04,2.407986589763901064e-02
5.178036290709938120e-04,2.415924904024839559e-02
5.177890026552477111e-04,2.423863218288350996e-02
5.177740792403338378e-04,2.431801532546168376e-02
5.177586204049667651e-04,2.439739846793866074e-02
5.177437455272625166e-04,2.447678161052605633e-02
5.177290166298288915e-04,2.455616475314183547e-02
5.177136131530770801e-04,2.463554789562954692e-02
5.176976391735341014e-04,2.471493103800410929e-02
5.176815637523302788e-04,2.479431418035837539e-02
5.176655443033190487e-04,2.487369732272388251e-02
5.176490340332475914e-04,2.495308046498808871e-02
5.176321460161925929e-04,2.503246360717438501e-02
5.176154105776004793e-04,2.511184674939214573e-02
5.175993143418829157e-04,2.519122989174187727e-02
5.175831221285212254e-04,2.527061303407166989e-02
5.175663248161089169e-04,2.534999617627657978e-02
5.175496254508514440e-04,2.542937931850222655e-02
5.175327667580282903e-04,2.550876246069350498e-02
5.175153223633769534e-04,2.558814560275892575e-02
5.174974019018158729e-04,2.566752874471791776e-02
5.174792054214165816e-04,2.574691188661461932e-02
5.174611267369122903e-04,2.582629502853784481e-02
5.174436727559017946e-04,2.590567817060035818e-02
5.174261913692425850e-04,2.598506131265741065e-02
5.174080565025160078e-04,2.606444445456813225e-02
5.173894524879344261e-04,2.614382759636969464e-02
5.173705299833484010e-04,2.622321073809719821e-02
5.173510985215377033e-04,2.630259387970095702e-02
5.173306545472645696e-04,2.638197702104908351e-02
5.173095682884456831e-04,2.646136016223216147e-02
5.172881196358826601e-04,2.654074330331610693e-02
5.172660735057758516e-04,2.662012644423611754e-02
5.172440890041928334e-04,2.669950958517396458e-02
5.172227508328020897e-04,2.677889272628821565e-02
5.172019524929001013e-04,2.685827586754528304e-02
5.171811819404731250e-04,2.693765900881012199e-02
5.171604308468472555e-04,2.701704215007964122e-02
5.171403213485989067e-04,2.709642529151415694e-02
5.171200797749388612e-04,2.717580843291487677e-02
5.170992425382987204e-04,2.725519157416227481e-02
5.170783965097136515e-04,2.733457471540689382e-02
5.170577814226774531e-04,2.741395785671260632e-02
5.170369982560801348e-04,2.749334099797363581e-02
5.170152111310785583e-04,2.757272413896491234e-02
5.169926455845376238e-04,2.765210727974102417e-02
5.169698379072937234e-04,2.773149042044597765e-02
5.169471255591078385e-04,2.781087356117802056e-02
5.169242063580425104e-04,2.789025670185293904e-02
5.169014893792837906e-04,2.796963984258369826e-02
5.168799992588162450e-04,2.804902298365575739e-02
5.168584028523847285e-04,2.812840612469942950e-02
5.168361975119605727e-04,2.820778926557610672e-02
5.168142806245220894e-04,2.828717240653449289e-02
5.167915298581889604e-04,2.836655554725251577e-02
5.167679572439180368e-04,2.844593868773581669e-02
5.167450917412119444e-04,2.852532182842416192e-02
5.167223507047751744e-04,2.860470496914923472e-02
5.166995961592904659e-04,2.868408810986952315e-02
5.174807856944230004e-04,1.495080441842609742e-02
5.174982163592419622e-04,1.503018756049406476e-02
5.175161964334514106e-04,1.510957070243933859e-02
5.175343398421629239e-04,1.518895384434813117e-02
5.175523941553368491e-04,1.526833698627673604e-02
5.175704658268775798e-04,1.534772012820137532e-02
5.175884686565076229e-04,1.542710327014212672e-02
5.176065808178667745e-04,1.550648641205747656e-02
5.176251985663874724e-04,1.558586955385550879e-02
5.176441464459575125e-04,1.566525269557770411e-02
5.176627574172839533e-04,1.574463583737711891e-02
5.176803170861694588e-04,1.582401897941590821e-02
5.176973396688930697e-04,1.590340212157467098e-02
5.177139358790311136e-04,1.598278526382106504e-02
5.177295804723346714e-04,1.606216840626193548e-02
5.177441965396648547e-04,1.614155154889833702e-02
5.177580749534721385e-04,1.622093469166746571e-02
5.177715877127827236e-04,1.630031783449972099e-02
5.177844969848136285e-04,1.637970097743140369e-02
5.177971933801183042e-04,1.645908412039786065e-02
5.178104997852572920e-04,1.653846726326418937e-02
5.178239992076195779e-04,1.661785040609852285e-02
5.178373221098969649e-04,1.669723354896228418e-02
5.178505861205684587e-04,1.677661669183642609e-02
5.178644210906020989e-04,1.685599983461206694e-02
5.178784446328819902e-04,1.693538297735511580e-02
5.178917789203680167e-04,1.701476612021721874e-02
5.179054724585546287e-04,1.709414926301697918e-02
5.179195846714552791e-04,1.717353240574491166e-02
5.179331072474112991e-04,1.725291554857528650e-02
5.179458990778199132e-04,1.733229869152701219e-02
5.179586587253388191e-04,1.741168183448280754e-02
5.179720889968696682e-04,1.749106497732862836e-02
5.179850006423235374e-04,1.757044812026000921e-02
5.179966441944308230e-04,1.764983126338981814e-02
5.180069582614430694e-04,1.772921440670408716e-02
5.180157447810775561e-04,1.780859755019769536e-02
5.180234959374960908e-04,1.788798069380307873e-02
5.180309651215181301e-04,1.796736383743415336e-02
5.180377987154227400e-04,1.804674698112099240e-02
5.180445213337814313e-04,1.812613012481803856e-02
5.180519380126736694e-04,1.820551326845365123e-02
5.180588853462476549e-04,1.828489641213072378e-02
5.180655655219501858e-04,1.836427955583141980e-02
5.180729615673977098e-04,1.844366269946881923e-02
5.180800332080292897e-04,1.852304584313499425e-02
5.180865785630254638e-04,1.860242898684751761e-02
5.180932265546286421e-04,1.868181213055081918e-02
5.181000585800238237e-04,1.876119527423919867e-02
5.181065872593457015e-04,1.884057841795200305e-02
5.181125100010918567e-04,1.891996156171309174e-02
5.181190336207707088e-04,1.899934470542710696e-02
5.181256159145648235e-04,1.907872784913463779e-02
5.181309805991793317e-04,1.915811099293477510e-02
5.181362398521355359e-04,1.923749413674405787e-02
5.181415486730936784e-04,1.931687728054748421e-02
5.181462810323207149e-04,1.939626042438812731e-02
5.181506108373523699e-04,1.947564356825277898e-02
5.181543907629884271e-04,1.955502671214445071e-02
5.181572111509054552e-04,1.963440985607719375e-02
5.181589605866550406e-04,1.971379300003930565e-02
5.181601426724645942e-04,1.979317614401284939e-02
5.181614529062561741e-04,1.987255928798370430e-02
5.181629361071802328e-04,1.995194243195217224e-02
5.181641047434363580e-04,2.003132557592488330e-02
5.181646989479652549e-04,2.011070871990477266e-02
5.181657975198785977e-04,2.019009186387839272e-02
5.181671454542797388e-04,2.026947500784863701e-02
5.181678438813320424e-04,2.034885815182694777e-02
5.181682052506632026e-04,2.042824129581060494e-02
5.181678787201170026e-04,2.050762443978981081e-02
5.181665129828248641e-04,2.058700758375955203e-02
5.181652445731457085e-04,2.066639072773362312e-02
5.181637001370206037e-04,2.074577387169813589e-02
5.181610255982646660e-04,2.082515701563486879e-02
5.181582189291510749e-04,2.090454015956835776e-02
5.181556071715300287e-04,2.098392330350672130e-02
5.181529416588236386e-04,2.106330644744380115e-02
5.181502134363562533e-04,2.114268959137842463e-02
5.181476105698247861e-04,2.122207273531805799e-02
5.181450432215414922e-04,2.130145587925925260e-02
5.181415583416145451e-04,2.138083902316196758e-02
5.181372899445894995e-04,2.146022216703146607e-02
5.181327092722011170e-04,2.153960531088183056e-02
5.181272038637260930e-04,2.161898845467069910e-02
5.181209058266343561e-04,2.169837159840451099e-02
5.181142705966626646e-04,2.177775474210913095e-02
5.181071364047503064e-04,2.185713788576979302e-02
5.180996791336615805e-04,2.193652102940155807e-02
5.180922986676259490e-04,2.201590417303992547e-02
5.180851808208047785e-04,2.209528731670483415e-02
5.181761687867084262e-04,8.362010190303480889e-03
5.181757409235162844e-04,8.441393334366251860e-03
5.181749513782083535e-04,8.520776478269169799e-03
5.181736376142593789e-04,8.600159621961705678e-03
5.181721942501972111e-04,8.679542767070875728e-03
5.181697739544775111e-04,8.758925909859240772e-03
5.181666692077946737e-04,8.838309050070779910e-03
5.181695111170586893e-04,8.917692210320878402e-03
5.181645176445582885e-04,8.997075336323418979e-03
5.181559863134627218e-04,9.076458430267313887e-03
5.182340616578547240e-04,9.155841803768709208e-03
5.181059797895065135e-04,9.235224668640407142e-03
5.175788116081442812e-04,9.314606378741426690e-03
5.175718430926399541e-04,9.393989128968856586e-03
5.176831644624430235e-04,9.473371881628032259e-03
5.170637141491071526e-04,9.552752722862304161e-03
5.167014508539721556e-04,9.632134810837911232e-03
5.167217262612690482e-04,9.711518288667538371e-03
5.166237095893216717e-04,9.790901363435145985e-03
5.164716264630562440e-04,9.870284380888253231e-03
5.164787690071363010e-04,9.949667539128254773e-03
5.166558888681128817e-04,1.002905061825552085e-02
5.164869068390009468e-04,1.010843327330026437e-02
5.161812293582466928e-04,1.018781592534679162e-02
5.161681398929867434e-04,1.026719907916275910e-02
5.161901381502979804e-04,1.034658227895941286e-02
5.161809873020054311e-04,1.042596539698802116e-02
5.162085233006483533e-04,1.050534853784990293e-02
5.162396657817192947e-04,1.058473168077446631e-02
5.162642119942392228e-04,1.066411481867091636e-02
5.162897589159967399e-04,1.074349795869263338e-02
5.163153112114394778e-04,1.082288109889877406e-02
5.163408817313209923e-04,1.090226423859687495e-02
5.163670508985622725e-04,1.098164737827837280e-02
5.163931597611247674e-04,1.106103051799045382e-02
5.164194579486043341e-04,1.114041365760360877e-02
5.164462901091016129e-04,1.121979679705188693e-02
5.164731183340900717e-04,1.129917993650207675e-02
5.164999227278631007e-04,1.137856307595752972e-02
5.165267432039707040e-04,1.145794621540860599e-02
5.165531530072888042e-04,1.153732935499761358e-02
5.165789689602885921e-04,1.161671249478154685e-02
5.166043879058527730e-04,1.169609563469370048e-02
5.166299147015747948e-04,1.177547877457177893e-02
5.166551690787958648e-04,1.185486191453562210e-02
5.166799026906191165e-04,1.193424505466444616e-02
5.167047370461890464e-04,1.201362819476216315e-02
5.167293426691576489e-04,1.209301133492986582e-02
5.167534093969524322e-04,1.217239447526375674e-02
5.167774327057926944e-04,1.225177761561032155e-02
5.168016869438971659e-04,1.233116075588787039e-02
5.168258234534195460e-04,1.241054389620052309e-02
5.168489059268675757e-04,1.248992703682398793e-02
5.168713868894664462e-04,1.256931017762599398e-02
5.168934882263879604e-04,1.264869331853102699e-02
5.169144056632035949e-04,1.272807645975518494e-02
5.169352165846083716e-04,1.280745960100972310e-02
5.169567421467137144e-04,1.288684274207334973e-02
5.169782700342633649e-04,1.296622588313576206e-02
5.169995206373087385e-04,1.304560902427449182e-02
5.170209686837393213e-04,1.312499216535878768e-02
5.170435499271529853e-04,1.320437530612711234e-02
5.170663090676519500e-04,1.328375844684773557e-02
5.170882937261559939e-04,1.336314158778554792e-02
5.171096917882579431e-04,1.344252472888379270e-02
5.171313097710201340e-04,1.352190786992112093e-02
5.171534973446560322e-04,1.360129101080262415e-02
5.171757220906278863e-04,1.368067415167399832e-02
5.171974956265635009e-04,1.376005729266890042e-02
5.172188553364334695e-04,1.383944043377730894e-02
5.172403193760836048e-04,1.391882357485751259e-02
5.172615439969018665e-04,1.399820671600168244e-02
5.172822006922113153e-04,1.407758985729618689e-02
5.173023815382267682e-04,1.415697299871243250e-02
5.173222315400806924e-04,1.423635614021365875e-02
5.173415426527684701e-04,1.431573928184648806e-02
5.173598411830387022e-04,1.439512242371839175e-02
5.173775598178472065e-04,1.447450556572457345e-02
5.173948870343708824e-04,1.455388870781494648e-02
5.174115926911094718e-04,1.463327185003891924e-02
5.174285348252611249e-04,1.471265499221219124e-02
5.174460358756203648e-04,1.479203813426527292e-02
5.174634920132259669e-04,1.487142127632780711e-02
5.181799476182604586e-04,4.273489989396430516e-02
5.181792029530959661e-04,4.281428303794294205e-02
5.181789448939256876e-04,4.289366618192336916e-02
5.181789710124853681e-04,4.297304932590555182e-02
5.181783446628912158e-04,4.305243246988515321e-02
5.181771370260515120e-04,4.313181561385791979e-02
5.181757322578534790e-04,4.321119875782718917e-02
