# Time forceX forceY forceZ
0.00455 10.5294 -6.39834e-06 -1.2171e-12 10.5294 10.5294
0.00455 10.5296 -5.08497e-06 -1.35265e-12 10.5296 10.5296
0.00455 10.5305 -5.12786e-06 -1.35534e-12 10.5305 10.5305
0.00455 10.5305 -5.12786e-06 -1.35534e-12 10.5305 10.5305
0.0046 10.5483 -6.27513e-06 -1.22499e-12 10.5483 10.5483
0.0046 10.5485 -5.23398e-06 -1.4218e-12 10.5485 10.5485
0.0046 10.5505 -5.35023e-06 -1.34781e-12 10.5505 10.5505
0.0046 10.5505 -5.35023e-06 -1.34781e-12 10.5505 10.5505
0.00465 10.5707 -6.99037e-06 -1.16627e-12 10.5707 10.5707
0.00465 10.5707 -6.99037e-06 -1.16627e-12 10.5707 10.5707
0.0047 10.5912 -6.86175e-06 -1.24388e-12 10.5912 10.5912
0.0047 10.5908 -5.88043e-06 -1.35519e-12 10.5908 10.5908
0.0047 10.5867 -5.71401e-06 -1.40526e-12 10.5867 10.5867
0.0047 10.5867 -5.71401e-06 -1.40526e-12 10.5867 10.5867
0.00475 10.6026 -7.28141e-06 -1.10448e-12 10.6026 10.6026
0.00475 10.6024 -5.85534e-06 -1.32022e-12 10.6024 10.6024
0.00475 10.6024 -5.85534e-06 -1.32022e-12 10.6024 10.6024
0.0048 10.6181 -7.41359e-06 -1.12434e-12 10.6181 10.6181
0.0048 10.6177 -5.97757e-06 -1.3018e-12 10.6177 10.6177
